"Date écriture";Code;"Numéro de compte";"Numéro de pièce";"Nom du projet (si existant)";"Montant débit";"Montant crédit"
26/04/24;VT;706912;27848;"776050727450 - 240422016 BARON PHILIPPE DE ROTHSCHILD FAVORITE BRANDS TX P 24 US";;64,94
26/04/24;VT;7069111;27848;"776050727450 - 240422016 BARON PHILIPPE DE ROTHSCHILD FAVORITE BRANDS TX P 24 US";;207,03
26/04/24;VT;706201;27848;"776050727450 - 240422016 BARON PHILIPPE DE ROTHSCHILD FAVORITE BRANDS TX P 24 US";;38,00
26/04/24;VT;706913;27848;"776050727450 - 240422016 BARON PHILIPPE DE ROTHSCHILD FAVORITE BRANDS TX P 24 US";;9,45
26/04/24;VT;445712;27848;"776050727450 - 240422016 BARON PHILIPPE DE ROTHSCHILD FAVORITE BRANDS TX P 24 US";;7,60
26/04/24;VT;411MARTIN;27849;"776069527452 - 240423011 RICHARD ET STEPHANE MARTIN Kysela Père et fils, ltd P 2 US";128,96;
26/04/24;VT;706902;27849;"776069527452 - 240423011 RICHARD ET STEPHANE MARTIN Kysela Père et fils, ltd P 2 US";;1,36
26/04/24;VT;706912;27849;"776069527452 - 240423011 RICHARD ET STEPHANE MARTIN Kysela Père et fils, ltd P 2 US";;18,92
26/04/24;VT;7069111;27849;"776069527452 - 240423011 RICHARD ET STEPHANE MARTIN Kysela Père et fils, ltd P 2 US";;62,03
26/04/24;VT;706201;27849;"776069527452 - 240423011 RICHARD ET STEPHANE MARTIN Kysela Père et fils, ltd P 2 US";;38,00
26/04/24;VT;706913;27849;"776069527452 - 240423011 RICHARD ET STEPHANE MARTIN Kysela Père et fils, ltd P 2 US";;1,05
26/04/24;VT;445712;27849;"776069527452 - 240423011 RICHARD ET STEPHANE MARTIN Kysela Père et fils, ltd P 2 US";;7,60
26/04/24;VT;411BOUGRIER;27850;"776050998918 - 240422029 BOUGRIER SAS KYSELA PERE et FILS, LTD P 4 US";146,74;
26/04/24;VT;706902;27850;"776050998918 - 240422029 BOUGRIER SAS KYSELA PERE et FILS, LTD P 4 US";;2,72
26/04/24;VT;706912;27850;"776050998918 - 240422029 BOUGRIER SAS KYSELA PERE et FILS, LTD P 4 US";;22,71
26/04/24;VT;7069111;27850;"776050998918 - 240422029 BOUGRIER SAS KYSELA PERE et FILS, LTD P 4 US";;73,76
26/04/24;VT;706201;27850;"776050998918 - 240422029 BOUGRIER SAS KYSELA PERE et FILS, LTD P 4 US";;38,00
26/04/24;VT;706913;27850;"776050998918 - 240422029 BOUGRIER SAS KYSELA PERE et FILS, LTD P 4 US";;1,95
26/04/24;VT;445712;27850;"776050998918 - 240422029 BOUGRIER SAS KYSELA PERE et FILS, LTD P 4 US";;7,60
26/04/24;VT;411DAUPHINS;27851;"776053054556 - 240422026 UNION DES VIGNERONS DES COTES DU RHONE CELLIER DES DAUPHINS (LES DAUPHINS) MONSIEUR TOUTON Selection , Ltd P 8 US";193,40;
26/04/24;VT;706902;27851;"776053054556 - 240422026 UNION DES VIGNERONS DES COTES DU RHONE CELLIER DES DAUPHINS (LES DAUPHINS) MONSIEUR TOUTON Selection , Ltd P 8 US";;5,44
26/04/24;VT;706912;27851;"776053054556 - 240422026 UNION DES VIGNERONS DES COTES DU RHONE CELLIER DES DAUPHINS (LES DAUPHINS) MONSIEUR TOUTON Selection , Ltd P 8 US";;32,85
26/04/24;VT;7069111;27851;"776053054556 - 240422026 UNION DES VIGNERONS DES COTES DU RHONE CELLIER DES DAUPHINS (LES DAUPHINS) MONSIEUR TOUTON Selection , Ltd P 8 US";;105,61
26/04/24;VT;706201;27851;"776053054556 - 240422026 UNION DES VIGNERONS DES COTES DU RHONE CELLIER DES DAUPHINS (LES DAUPHINS) MONSIEUR TOUTON Selection , Ltd P 8 US";;38,00
26/04/24;VT;706913;27851;"776053054556 - 240422026 UNION DES VIGNERONS DES COTES DU RHONE CELLIER DES DAUPHINS (LES DAUPHINS) MONSIEUR TOUTON Selection , Ltd P 8 US";;3,90
26/04/24;VT;445712;27851;"776053054556 - 240422026 UNION DES VIGNERONS DES COTES DU RHONE CELLIER DES DAUPHINS (LES DAUPHINS) MONSIEUR TOUTON Selection , Ltd P 8 US";;7,60
26/04/24;VT;411HAULLER;27852;"776054207769 - 240422036 VINS D'ALSACE J HAULLER ET FILS LATTITUDE BEVERAGE P 2 US";132,44;
26/04/24;VT;706902;27852;"776054207769 - 240422036 VINS D'ALSACE J HAULLER ET FILS LATTITUDE BEVERAGE P 2 US";;1,36
26/04/24;VT;706912;27852;"776054207769 - 240422036 VINS D'ALSACE J HAULLER ET FILS LATTITUDE BEVERAGE P 2 US";;19,73
26/04/24;VT;7069111;27852;"776054207769 - 240422036 VINS D'ALSACE J HAULLER ET FILS LATTITUDE BEVERAGE P 2 US";;64,55
26/04/24;VT;706201;27852;"776054207769 - 240422036 VINS D'ALSACE J HAULLER ET FILS LATTITUDE BEVERAGE P 2 US";;38,00
26/04/24;VT;706913;27852;"776054207769 - 240422036 VINS D'ALSACE J HAULLER ET FILS LATTITUDE BEVERAGE P 2 US";;1,20
26/04/24;VT;445712;27852;"776054207769 - 240422036 VINS D'ALSACE J HAULLER ET FILS LATTITUDE BEVERAGE P 2 US";;7,60
26/04/24;VT;411BREBAN;27853;"776056355940 - 240422043 LES VINS BREBAN Wine Enthusiast Magazine P 10 US";212,09;
26/04/24;VT;706902;27853;"776056355940 - 240422043 LES VINS BREBAN Wine Enthusiast Magazine P 10 US";;6,80
26/04/24;VT;706912;27853;"776056355940 - 240422043 LES VINS BREBAN Wine Enthusiast Magazine P 10 US";;36,85
26/04/24;VT;7069111;27853;"776056355940 - 240422043 LES VINS BREBAN Wine Enthusiast Magazine P 10 US";;118,19
26/04/24;VT;706201;27853;"776056355940 - 240422043 LES VINS BREBAN Wine Enthusiast Magazine P 10 US";;38,00
26/04/24;VT;706913;27853;"776056355940 - 240422043 LES VINS BREBAN Wine Enthusiast Magazine P 10 US";;4,65
26/04/24;VT;445712;27853;"776056355940 - 240422043 LES VINS BREBAN Wine Enthusiast Magazine P 10 US";;7,60
26/04/24;VT;411HVR;27854;"776049097177 - 240422008 HOSTELLERIE DES VINS DE ROGNES ""HVR"" Sarra Messaoudi P 4 US";146,74;
26/04/24;VT;706902;27854;"776049097177 - 240422008 HOSTELLERIE DES VINS DE ROGNES ""HVR"" Sarra Messaoudi P 4 US";;2,72
26/04/24;VT;706912;27854;"776049097177 - 240422008 HOSTELLERIE DES VINS DE ROGNES ""HVR"" Sarra Messaoudi P 4 US";;22,71
26/04/24;VT;7069111;27854;"776049097177 - 240422008 HOSTELLERIE DES VINS DE ROGNES ""HVR"" Sarra Messaoudi P 4 US";;73,76
26/04/24;VT;706201;27854;"776049097177 - 240422008 HOSTELLERIE DES VINS DE ROGNES ""HVR"" Sarra Messaoudi P 4 US";;38,00
26/04/24;VT;706913;27854;"776049097177 - 240422008 HOSTELLERIE DES VINS DE ROGNES ""HVR"" Sarra Messaoudi P 4 US";;1,95
26/04/24;VT;445712;27854;"776049097177 - 240422008 HOSTELLERIE DES VINS DE ROGNES ""HVR"" Sarra Messaoudi P 4 US";;7,60
26/04/24;VT;411EUROPA;27855;"776049569950 - 240422014 EUROPA GRAND CRU Aurelien FIARDET P 2 US";128,96;
26/04/24;VT;706902;27855;"776049569950 - 240422014 EUROPA GRAND CRU Aurelien FIARDET P 2 US";;1,36
26/04/24;VT;706912;27855;"776049569950 - 240422014 EUROPA GRAND CRU Aurelien FIARDET P 2 US";;18,92
26/04/24;VT;7069111;27855;"776049569950 - 240422014 EUROPA GRAND CRU Aurelien FIARDET P 2 US";;62,03
26/04/24;VT;706201;27855;"776049569950 - 240422014 EUROPA GRAND CRU Aurelien FIARDET P 2 US";;38,00
26/04/24;VT;706913;27855;"776049569950 - 240422014 EUROPA GRAND CRU Aurelien FIARDET P 2 US";;1,05
26/04/24;VT;445712;27855;"776049569950 - 240422014 EUROPA GRAND CRU Aurelien FIARDET P 2 US";;7,60
26/04/24;VT;411LACOST;27856;"776050310854 - 240422021 LA COSTE DISTRIBUTION Marguerite Cheze P MAT US";229,84;
26/04/24;VT;706902;27856;"776050310854 - 240422021 LA COSTE DISTRIBUTION Marguerite Cheze P MAT US";;22,94
26/04/24;VT;706912;27856;"776050310854 - 240422021 LA COSTE DISTRIBUTION Marguerite Cheze P MAT US";;47,75
26/04/24;VT;7069111;27856;"776050310854 - 240422021 LA COSTE DISTRIBUTION Marguerite Cheze P MAT US";;152,55
26/04/24;VT;706913;27856;"776050310854 - 240422021 LA COSTE DISTRIBUTION Marguerite Cheze P MAT US";;6,60
26/04/24;VT;411NEGLY;27857;"776024246167 - 240419001 CHÂTEAU LA NEGLY Allen H Todd P 3 US";135,48;
26/04/24;VT;706902;27857;"776024246167 - 240419001 CHÂTEAU LA NEGLY Allen H Todd P 3 US";;2,04
26/04/24;VT;706912;27857;"776024246167 - 240419001 CHÂTEAU LA NEGLY Allen H Todd P 3 US";;20,27
26/04/24;VT;7069111;27857;"776024246167 - 240419001 CHÂTEAU LA NEGLY Allen H Todd P 3 US";;66,22
26/04/24;VT;706201;27857;"776024246167 - 240419001 CHÂTEAU LA NEGLY Allen H Todd P 3 US";;38,00
26/04/24;VT;706913;27857;"776024246167 - 240419001 CHÂTEAU LA NEGLY Allen H Todd P 3 US";;1,35
26/04/24;VT;445712;27857;"776024246167 - 240419001 CHÂTEAU LA NEGLY Allen H Todd P 3 US";;7,60
26/04/24;VT;411ARDEC;27858;"775988159884 - 240417003 L'UNION DES VIGNERONS ARDECHOIS REPUBLIC NATIONAL DISTRIBUTING COMPANY E 9 US";156,45;
26/04/24;VT;706902;27858;"775988159884 - 240417003 L'UNION DES VIGNERONS ARDECHOIS REPUBLIC NATIONAL DISTRIBUTING COMPANY E 9 US";;6,12
26/04/24;VT;706912;27858;"775988159884 - 240417003 L'UNION DES VIGNERONS ARDECHOIS REPUBLIC NATIONAL DISTRIBUTING COMPANY E 9 US";;24,17
26/04/24;VT;7069111;27858;"775988159884 - 240417003 L'UNION DES VIGNERONS ARDECHOIS REPUBLIC NATIONAL DISTRIBUTING COMPANY E 9 US";;77,11
26/04/24;VT;706201;27858;"775988159884 - 240417003 L'UNION DES VIGNERONS ARDECHOIS REPUBLIC NATIONAL DISTRIBUTING COMPANY E 9 US";;38,00
26/04/24;VT;706913;27858;"775988159884 - 240417003 L'UNION DES VIGNERONS ARDECHOIS REPUBLIC NATIONAL DISTRIBUTING COMPANY E 9 US";;3,45
26/04/24;VT;445712;27858;"775988159884 - 240417003 L'UNION DES VIGNERONS ARDECHOIS REPUBLIC NATIONAL DISTRIBUTING COMPANY E 9 US";;7,60
26/04/24;VT;411FLORENTIN;27859;"776081282014 - 240423005 LE FLORENTIN Federacja Win Sp. z o.o. P 1 PL";43,32;
26/04/24;VT;706212;27859;"776081282014 - 240423005 LE FLORENTIN Federacja Win Sp. z o.o. P 1 PL";;8,33
26/04/24;VT;706213;27859;"776081282014 - 240423005 LE FLORENTIN Federacja Win Sp. z o.o. P 1 PL";;0,90
26/04/24;VT;7062116;27859;"776081282014 - 240423005 LE FLORENTIN Federacja Win Sp. z o.o. P 1 PL";;26,87
26/04/24;VT;445712;27859;"776081282014 - 240423005 LE FLORENTIN Federacja Win Sp. z o.o. P 1 PL";;7,22
26/04/24;VT;411FLORENTIN;27860;"776081313197 - 240423004 LE FLORENTIN Cepage ApS  P 2 DK";58,09;
26/04/24;VT;706212;27860;"776081313197 - 240423004 LE FLORENTIN Cepage ApS  P 2 DK";;11,17
26/04/24;VT;706213;27860;"776081313197 - 240423004 LE FLORENTIN Cepage ApS  P 2 DK";;1,20
26/04/24;VT;7062116;27860;"776081313197 - 240423004 LE FLORENTIN Cepage ApS  P 2 DK";;36,04
26/04/24;VT;445712;27860;"776081313197 - 240423004 LE FLORENTIN Cepage ApS  P 2 DK";;9,68
26/04/24;VT;411COLLEG;27861;"776082829266 - 240424018 LA COLLEGIALE DES DOMAINES DE LOIRE VALID WINES P 4 SE";70,67;
26/04/24;VT;706212;27861;"776082829266 - 240424018 LA COLLEGIALE DES DOMAINES DE LOIRE VALID WINES P 4 SE";;13,59
26/04/24;VT;706213;27861;"776082829266 - 240424018 LA COLLEGIALE DES DOMAINES DE LOIRE VALID WINES P 4 SE";;1,30
26/04/24;VT;7062116;27861;"776082829266 - 240424018 LA COLLEGIALE DES DOMAINES DE LOIRE VALID WINES P 4 SE";;44,00
26/04/24;VT;445712;27861;"776082829266 - 240424018 LA COLLEGIALE DES DOMAINES DE LOIRE VALID WINES P 4 SE";;11,78
26/04/24;VT;411VALMAGNE;27862;"776054738978 - 240422033 SCE DU DOMAINE DE L'ABBAYE DE VALMAGNE Mary & Roger Canham P 6 GB";127,34;
26/04/24;VT;706902;27862;"776054738978 - 240422033 SCE DU DOMAINE DE L'ABBAYE DE VALMAGNE Mary & Roger Canham P 6 GB";;16,50
26/04/24;VT;706912;27862;"776054738978 - 240422033 SCE DU DOMAINE DE L'ABBAYE DE VALMAGNE Mary & Roger Canham P 6 GB";;15,56
26/04/24;VT;706903;27862;"776054738978 - 240422033 SCE DU DOMAINE DE L'ABBAYE DE VALMAGNE Mary & Roger Canham P 6 GB";;17,00
26/04/24;VT;7069112;27862;"776054738978 - 240422033 SCE DU DOMAINE DE L'ABBAYE DE VALMAGNE Mary & Roger Canham P 6 GB";;49,03
26/04/24;VT;706905;27862;"776054738978 - 240422033 SCE DU DOMAINE DE L'ABBAYE DE VALMAGNE Mary & Roger Canham P 6 GB";;22,99
26/04/24;VT;706913;27862;"776054738978 - 240422033 SCE DU DOMAINE DE L'ABBAYE DE VALMAGNE Mary & Roger Canham P 6 GB";;2,85
26/04/24;VT;445712;27862;"776054738978 - 240422033 SCE DU DOMAINE DE L'ABBAYE DE VALMAGNE Mary & Roger Canham P 6 GB";;3,40
26/04/24;VT;471000;27862;"776054738978 - 240422033 SCE DU DOMAINE DE L'ABBAYE DE VALMAGNE Mary & Roger Canham P 6 GB";;0,01
26/04/24;VT;411LOUP;27863;"776048493279 - 240419017 SARL LE LOUP BLANC NOBLE WINE AND SPIRITS P 12 CA";178,34;
26/04/24;VT;706212;27863;"776048493279 - 240419017 SARL LE LOUP BLANC NOBLE WINE AND SPIRITS P 12 CA";;39,34
26/04/24;VT;70691130000;27863;"776048493279 - 240419017 SARL LE LOUP BLANC NOBLE WINE AND SPIRITS P 12 CA";;125,73
26/04/24;VT;706913;27863;"776048493279 - 240419017 SARL LE LOUP BLANC NOBLE WINE AND SPIRITS P 12 CA";;5,40
26/04/24;VT;445712;27863;"776048493279 - 240419017 SARL LE LOUP BLANC NOBLE WINE AND SPIRITS P 12 CA";;7,87
26/04/24;VT;411AGAMY;27864;"776023797901 - 240418038 AGAMY TOP EXPRESS SIA  E 4 LV";61,93;
26/04/24;VT;707;27864;"776023797901 - 240418038 AGAMY TOP EXPRESS SIA  E 4 LV";;43,92
26/04/24;VT;706212;27864;"776023797901 - 240418038 AGAMY TOP EXPRESS SIA  E 4 LV";;7,69
26/04/24;VT;445712;27864;"776023797901 - 240418038 AGAMY TOP EXPRESS SIA  E 4 LV";;10,32
26/04/24;VT;411PELVIL;27865;"776048597266 - 240422004 EARL VIGNOBLES PELVILLAIN  Jean Louis NAVEILHAN E 12 GB";142,63;
26/04/24;VT;706902;27865;"776048597266 - 240422004 EARL VIGNOBLES PELVILLAIN  Jean Louis NAVEILHAN E 12 GB";;34,20
26/04/24;VT;706912;27865;"776048597266 - 240422004 EARL VIGNOBLES PELVILLAIN  Jean Louis NAVEILHAN E 12 GB";;8,51
26/04/24;VT;706903;27865;"776048597266 - 240422004 EARL VIGNOBLES PELVILLAIN  Jean Louis NAVEILHAN E 12 GB";;17,00
26/04/24;VT;7069112;27865;"776048597266 - 240422004 EARL VIGNOBLES PELVILLAIN  Jean Louis NAVEILHAN E 12 GB";;48,62
26/04/24;VT;706905;27865;"776048597266 - 240422004 EARL VIGNOBLES PELVILLAIN  Jean Louis NAVEILHAN E 12 GB";;30,90
26/04/24;VT;445712;27865;"776048597266 - 240422004 EARL VIGNOBLES PELVILLAIN  Jean Louis NAVEILHAN E 12 GB";;3,40
26/04/24;VT;411CARL;27866;"776048359763 - 240422003 GFA DU MAS CARLOT VERTIGO P 6 CA";158,24;
26/04/24;VT;706912;27866;"776048359763 - 240422003 GFA DU MAS CARLOT VERTIGO P 6 CA";;36,52
26/04/24;VT;70691130000;27866;"776048359763 - 240422003 GFA DU MAS CARLOT VERTIGO P 6 CA";;119,02
26/04/24;VT;706913;27866;"776048359763 - 240422003 GFA DU MAS CARLOT VERTIGO P 6 CA";;2,70
26/04/24;VT;411FONCALIEU;27867;"776068727500 - 240423003 LES VIGNOBLES FONCALIEU Carolyn O'Grady GOLD P DOC CA";72,50;
26/04/24;VT;706912;27867;"776068727500 - 240423003 LES VIGNOBLES FONCALIEU Carolyn O'Grady GOLD P DOC CA";;16,73
26/04/24;VT;70691130000;27867;"776068727500 - 240423003 LES VIGNOBLES FONCALIEU Carolyn O'Grady GOLD P DOC CA";;54,87
26/04/24;VT;706913;27867;"776068727500 - 240423003 LES VIGNOBLES FONCALIEU Carolyn O'Grady GOLD P DOC CA";;0,90
26/04/24;VT;411BOUCAB;27868;"776073929871 - 240423024 BOUCABEILLE Wein Depot France P 3 DE";61,46;
26/04/24;VT;706212;27868;"776073929871 - 240423024 BOUCABEILLE Wein Depot France P 3 DE";;11,82
26/04/24;VT;7062111;27868;"776073929871 - 240423024 BOUCABEILLE Wein Depot France P 3 DE";;39,40
26/04/24;VT;445712;27868;"776073929871 - 240423024 BOUCABEILLE Wein Depot France P 3 DE";;10,24
26/04/24;VT;411PELEPOL;27869;"776072062398 - 240423016 SARL PELEPOL ET FILS -TERROIR DE PROVENCE Wijngro Van Welie P 2 NL";48,48;
26/04/24;VT;707;27869;"776072062398 - 240423016 SARL PELEPOL ET FILS -TERROIR DE PROVENCE Wijngro Van Welie P 2 NL";;30,18
26/04/24;VT;706212;27869;"776072062398 - 240423016 SARL PELEPOL ET FILS -TERROIR DE PROVENCE Wijngro Van Welie P 2 NL";;9,32
26/04/24;VT;706213;27869;"776072062398 - 240423016 SARL PELEPOL ET FILS -TERROIR DE PROVENCE Wijngro Van Welie P 2 NL";;0,90
26/04/24;VT;445712;27869;"776072062398 - 240423016 SARL PELEPOL ET FILS -TERROIR DE PROVENCE Wijngro Van Welie P 2 NL";;8,08
26/04/24;VT;411LOIRE;27870;"776082867690 - 240424019 LOIRE PROPRIETES Boutique Wines P 2 IE";55,02;
26/04/24;VT;707;27870;"776082867690 - 240424019 LOIRE PROPRIETES Boutique Wines P 2 IE";;34,37
26/04/24;VT;706212;27870;"776082867690 - 240424019 LOIRE PROPRIETES Boutique Wines P 2 IE";;10,58
26/04/24;VT;706213;27870;"776082867690 - 240424019 LOIRE PROPRIETES Boutique Wines P 2 IE";;0,90
26/04/24;VT;445712;27870;"776082867690 - 240424019 LOIRE PROPRIETES Boutique Wines P 2 IE";;9,17
26/04/24;VT;411BEAUREGA;27871;"775993467467 - 240417017 SCEA DU CHATEAU DE BEAUREGARD YEE ADELE J E 12 SG";342,52;
26/04/24;VT;706;27871;"775993467467 - 240417017 SCEA DU CHATEAU DE BEAUREGARD YEE ADELE J E 12 SG";;182,28
26/04/24;VT;706902;27871;"775993467467 - 240417017 SCEA DU CHATEAU DE BEAUREGARD YEE ADELE J E 12 SG";;81,69
26/04/24;VT;706912;27871;"775993467467 - 240417017 SCEA DU CHATEAU DE BEAUREGARD YEE ADELE J E 12 SG";;55,45
26/04/24;VT;706903;27871;"775993467467 - 240417017 SCEA DU CHATEAU DE BEAUREGARD YEE ADELE J E 12 SG";;14,50
26/04/24;VT;706913;27871;"775993467467 - 240417017 SCEA DU CHATEAU DE BEAUREGARD YEE ADELE J E 12 SG";;5,70
26/04/24;VT;445712;27871;"775993467467 - 240417017 SCEA DU CHATEAU DE BEAUREGARD YEE ADELE J E 12 SG";;2,90
28/04/24;VT;411DLUNES;27872;"775225563840 - 240219024 SCEA ACS - Vignoble des 2 lunes  VIN8 E 9 IS";105,07;
28/04/24;VT;706902;27872;"775225563840 - 240219024 SCEA ACS - Vignoble des 2 lunes  VIN8 E 9 IS";;9,21
28/04/24;VT;706203;27872;"775225563840 - 240219024 SCEA ACS - Vignoble des 2 lunes  VIN8 E 9 IS";;4,71
28/04/24;VT;706905;27872;"775225563840 - 240219024 SCEA ACS - Vignoble des 2 lunes  VIN8 E 9 IS";;90,21
28/04/24;VT;445712;27872;"775225563840 - 240219024 SCEA ACS - Vignoble des 2 lunes  VIN8 E 9 IS";;0,94
28/04/24;VT;411MOUNTFL;27873;"775556260358 - 240315001 MOUNTFLEET IWSC c/o Sensible Wine Services P 10 GB";87,98;
28/04/24;VT;706902;27873;"775556260358 - 240315001 MOUNTFLEET IWSC c/o Sensible Wine Services P 10 GB";;93,30
28/04/24;VT;706903;27873;"775556260358 - 240315001 MOUNTFLEET IWSC c/o Sensible Wine Services P 10 GB";17,00;
28/04/24;VT;706203;27873;"775556260358 - 240315001 MOUNTFLEET IWSC c/o Sensible Wine Services P 10 GB";;15,22
28/04/24;VT;706905;27873;"775556260358 - 240315001 MOUNTFLEET IWSC c/o Sensible Wine Services P 10 GB";3,18;
28/04/24;VT;445712;27873;"775556260358 - 240315001 MOUNTFLEET IWSC c/o Sensible Wine Services P 10 GB";0,36;
28/04/24;VT;411LOMBARD;27874;"775578788245 - 240313006 LOMBARD ET MEDOT F&B @ Sea FE 30 US";22,14;
28/04/24;VT;706902;27874;"775578788245 - 240313006 LOMBARD ET MEDOT F&B @ Sea FE 30 US";;10,99
28/04/24;VT;706201;27874;"775578788245 - 240313006 LOMBARD ET MEDOT F&B @ Sea FE 30 US";38,00;
28/04/24;VT;706203;27874;"775578788245 - 240313006 LOMBARD ET MEDOT F&B @ Sea FE 30 US";;12,21
28/04/24;VT;706204;27874;"775578788245 - 240313006 LOMBARD ET MEDOT F&B @ Sea FE 30 US";;24,43
28/04/24;VT;706909;27874;"775578788245 - 240313006 LOMBARD ET MEDOT F&B @ Sea FE 30 US";;12,78
28/04/24;VT;445712;27874;"775578788245 - 240313006 LOMBARD ET MEDOT F&B @ Sea FE 30 US";0,27;
29/04/24;VT;411PAPES;27875;"775861911780 - 240408015 LE NEZ DES PAPES Linnea Tani E 12 US";189,64;
29/04/24;VT;706902;27875;"775861911780 - 240408015 LE NEZ DES PAPES Linnea Tani E 12 US";;8,16
29/04/24;VT;706912;27875;"775861911780 - 240408015 LE NEZ DES PAPES Linnea Tani E 12 US";;31,36
29/04/24;VT;7069111;27875;"775861911780 - 240408015 LE NEZ DES PAPES Linnea Tani E 12 US";;98,82
29/04/24;VT;706201;27875;"775861911780 - 240408015 LE NEZ DES PAPES Linnea Tani E 12 US";;38,00
29/04/24;VT;706913;27875;"775861911780 - 240408015 LE NEZ DES PAPES Linnea Tani E 12 US";;5,70
29/04/24;VT;445712;27875;"775861911780 - 240408015 LE NEZ DES PAPES Linnea Tani E 12 US";;7,60
29/04/24;VT;411PAPES;27876;"775912745971 - 240410030 LE NEZ DES PAPES Merah Bond E 12 US";189,64;
29/04/24;VT;706902;27876;"775912745971 - 240410030 LE NEZ DES PAPES Merah Bond E 12 US";;8,16
29/04/24;VT;706912;27876;"775912745971 - 240410030 LE NEZ DES PAPES Merah Bond E 12 US";;31,36
29/04/24;VT;7069111;27876;"775912745971 - 240410030 LE NEZ DES PAPES Merah Bond E 12 US";;98,82
29/04/24;VT;706201;27876;"775912745971 - 240410030 LE NEZ DES PAPES Merah Bond E 12 US";;38,00
29/04/24;VT;706913;27876;"775912745971 - 240410030 LE NEZ DES PAPES Merah Bond E 12 US";;5,70
29/04/24;VT;445712;27876;"775912745971 - 240410030 LE NEZ DES PAPES Merah Bond E 12 US";;7,60
29/04/24;VT;411PAPES;27877;"775913665120 - 240411031 LE NEZ DES PAPES VERONIQUE JORDAN E 12 US";189,64;
29/04/24;VT;706902;27877;"775913665120 - 240411031 LE NEZ DES PAPES VERONIQUE JORDAN E 12 US";;8,16
29/04/24;VT;706912;27877;"775913665120 - 240411031 LE NEZ DES PAPES VERONIQUE JORDAN E 12 US";;31,36
29/04/24;VT;7069111;27877;"775913665120 - 240411031 LE NEZ DES PAPES VERONIQUE JORDAN E 12 US";;98,82
29/04/24;VT;706201;27877;"775913665120 - 240411031 LE NEZ DES PAPES VERONIQUE JORDAN E 12 US";;38,00
29/04/24;VT;706913;27877;"775913665120 - 240411031 LE NEZ DES PAPES VERONIQUE JORDAN E 12 US";;5,70
29/04/24;VT;445712;27877;"775913665120 - 240411031 LE NEZ DES PAPES VERONIQUE JORDAN E 12 US";;7,60
29/04/24;VT;411SANGLIER;27878;"776010637487 - 240418016 LA SANGLIERE jeff cox selections P 4 US";117,26;
29/04/24;VT;706902;27878;"776010637487 - 240418016 LA SANGLIERE jeff cox selections P 4 US";;2,72
29/04/24;VT;706912;27878;"776010637487 - 240418016 LA SANGLIERE jeff cox selections P 4 US";;15,91
29/04/24;VT;7069111;27878;"776010637487 - 240418016 LA SANGLIERE jeff cox selections P 4 US";;51,23
29/04/24;VT;706201;27878;"776010637487 - 240418016 LA SANGLIERE jeff cox selections P 4 US";;38,00
29/04/24;VT;706913;27878;"776010637487 - 240418016 LA SANGLIERE jeff cox selections P 4 US";;1,80
29/04/24;VT;445712;27878;"776010637487 - 240418016 LA SANGLIERE jeff cox selections P 4 US";;7,60
29/04/24;VT;411BOURRY;27879;"776081637961 - 240424003 SARL DU GRAND BOURRY FAVORITE BRANDS  P 18 US";301,55;
29/04/24;VT;706902;27879;"776081637961 - 240424003 SARL DU GRAND BOURRY FAVORITE BRANDS  P 18 US";;12,24
29/04/24;VT;706912;27879;"776081637961 - 240424003 SARL DU GRAND BOURRY FAVORITE BRANDS  P 18 US";;56,24
29/04/24;VT;7069111;27879;"776081637961 - 240424003 SARL DU GRAND BOURRY FAVORITE BRANDS  P 18 US";;179,37
29/04/24;VT;706201;27879;"776081637961 - 240424003 SARL DU GRAND BOURRY FAVORITE BRANDS  P 18 US";;38,00
29/04/24;VT;706913;27879;"776081637961 - 240424003 SARL DU GRAND BOURRY FAVORITE BRANDS  P 18 US";;8,10
29/04/24;VT;445712;27879;"776081637961 - 240424003 SARL DU GRAND BOURRY FAVORITE BRANDS  P 18 US";;7,60
29/04/24;VT;411DLUNES;27880;"776074855380 - 240423023 SCEA ACS - Vignoble des 2 lunes VANCE WINE SELECTIONS dba The Source P 3 US";137,86;
29/04/24;VT;706902;27880;"776074855380 - 240423023 SCEA ACS - Vignoble des 2 lunes VANCE WINE SELECTIONS dba The Source P 3 US";;2,04
29/04/24;VT;706912;27880;"776074855380 - 240423023 SCEA ACS - Vignoble des 2 lunes VANCE WINE SELECTIONS dba The Source P 3 US";;20,82
29/04/24;VT;7069111;27880;"776074855380 - 240423023 SCEA ACS - Vignoble des 2 lunes VANCE WINE SELECTIONS dba The Source P 3 US";;67,90
29/04/24;VT;706201;27880;"776074855380 - 240423023 SCEA ACS - Vignoble des 2 lunes VANCE WINE SELECTIONS dba The Source P 3 US";;38,00
29/04/24;VT;706913;27880;"776074855380 - 240423023 SCEA ACS - Vignoble des 2 lunes VANCE WINE SELECTIONS dba The Source P 3 US";;1,50
29/04/24;VT;445712;27880;"776074855380 - 240423023 SCEA ACS - Vignoble des 2 lunes VANCE WINE SELECTIONS dba The Source P 3 US";;7,60
29/04/24;VT;411STTROPEZ;27881;"776075098516 - 240423025 SARL LA CAVE DE SAINT TROPEZ CURTIS YOUNG P 3 US";137,86;
29/04/24;VT;706902;27881;"776075098516 - 240423025 SARL LA CAVE DE SAINT TROPEZ CURTIS YOUNG P 3 US";;2,04
